Id,Nome,Type,Altura,Peso,Urls das Habilidades,Nomes das Habilidades,Evoluções
0911,Skeledirge,"Fire,Ghost",1.6 m (5′03″),326.5 kg (719.8 lbs),"/ability/blaze,/ability/unaware","blaze,unaware","Fuecoco,Crocalor,Skeledirge"
0937,Ceruledge,"Fire,Ghost",1.6 m (5′03″),62.0 kg (136.7 lbs),"/ability/flash-fire,/ability/weak-armor","flash-fire,weak-armor",Charcadet
0936,Armarouge,"Fire,Psychic",1.5 m (4′11″),85.0 kg (187.4 lbs),"/ability/flash-fire,/ability/weak-armor","flash-fire,weak-armor",Charcadet
0935,Charcadet,Fire,0.6 m (2′00″),10.5 kg (23.1 lbs),"/ability/flash-fire,/ability/flame-body","flash-fire,flame-body",Charcadet
0934,Garganacl,Rock,2.3 m (7′07″),240.0 kg (529.1 lbs),"/ability/purifying-salt,/ability/sturdy,/ability/clear-body","purifying-salt,sturdy,clear-body","Nacli,Naclstack,Garganacl"
0933,Naclstack,Rock,0.6 m (2′00″),105.0 kg (231.5 lbs),"/ability/purifying-salt,/ability/sturdy,/ability/clear-body","purifying-salt,sturdy,clear-body","Nacli,Naclstack,Garganacl"
0932,Nacli,Rock,0.4 m (1′04″),16.0 kg (35.3 lbs),"/ability/purifying-salt,/ability/sturdy,/ability/clear-body","purifying-salt,sturdy,clear-body","Nacli,Naclstack,Garganacl"
0955,Flittle,Psychic,0.2 m (0′08″),1.5 kg (3.3 lbs),"/ability/anticipation,/ability/frisk,/ability/speed-boost","anticipation,frisk,speed-boost","Flittle,Espathra"
0954,Rabsca,"Bug,Psychic",0.3 m (1′00″),3.5 kg (7.7 lbs),"/ability/synchronize,/ability/telepathy","synchronize,telepathy","Rellor,Rabsca"
0969,Glimmet,"Rock,Poison",0.7 m (2′04″),8.0 kg (17.6 lbs),"/ability/toxic-debris,/ability/corrosion","toxic-debris,corrosion","Glimmet,Glimmora"
0968,Orthworm,Steel,2.5 m (8′02″),310.0 kg (683.4 lbs),"/ability/earth-eater,/ability/sand-veil","earth-eater,sand-veil",
0967,Cyclizar,"Dragon,Normal",1.6 m (5′03″),63.0 kg (138.9 lbs),"/ability/shed-skin,/ability/regenerator","shed-skin,regenerator",
0966,Revavroom,"Steel,Poison",1.8 m (5′11″),120.0 kg (264.6 lbs),"/ability/overcoat,/ability/filter","overcoat,filter","Varoom,Revavroom"
0965,Varoom,"Steel,Poison",1.0 m (3′03″),35.0 kg (77.2 lbs),"/ability/overcoat,/ability/slow-start","overcoat,slow-start","Varoom,Revavroom"
0978,Tatsugiri,"Dragon,Water,Dragon,Water,Dragon,Water",0.3 m (1′00″),8.0 kg (17.6 lbs),"/ability/commander,/ability/storm-drain","commander,storm-drain",
0977,Dondozo,Water,12.0 m (39′04″),220.0 kg (485.0 lbs),"/ability/unaware,/ability/oblivious,/ability/water-veil","unaware,oblivious,water-veil",
0976,Veluza,"Water,Psychic",2.5 m (8′02″),90.0 kg (198.4 lbs),"/ability/mold-breaker,/ability/sharpness","mold-breaker,sharpness",
0985,Scream Tail,"Fairy,Psychic",1.2 m (3′11″),8.0 kg (17.6 lbs),/ability/protosynthesis,protosynthesis,
0984,Great Tusk,"Ground,Fighting",2.2 m (7′03″),320.0 kg (705.5 lbs),/ability/protosynthesis,protosynthesis,
0983,Kingambit,"Dark,Steel",2.0 m (6′07″),120.0 kg (264.6 lbs),"/ability/defiant,/ability/supreme-overlord,/ability/pressure","defiant,supreme-overlord,pressure","Pawniard,Bisharp,Kingambit"
0982,Dudunsparce,"Normal,Normal",3.6 m (11′10″),39.2 kg (86.4 lbs),"/ability/serene-grace,/ability/run-away,/ability/rattled,/ability/serene-grace,/ability/run-away,/ability/rattled","serene-grace,run-away,rattled,serene-grace,run-away,rattled",Dunsparce
0981,Farigiraf,"Normal,Psychic",3.2 m (10′06″),160.0 kg (352.7 lbs),"/ability/cud-chew,/ability/armor-tail,/ability/sap-sipper","cud-chew,armor-tail,sap-sipper","Girafarig,Farigiraf"
0999,Gimmighoul,"Ghost,Ghost",0.3 m (1′00″),5.0 kg (11.0 lbs),"/ability/rattled,/ability/run-away","rattled,run-away","Gimmighoul,Gholdengo"
0998,Baxcalibur,"Dragon,Ice",2.1 m (6′11″),210.0 kg (463.0 lbs),"/ability/thermal-exchange,/ability/ice-body","thermal-exchange,ice-body","Frigibax,Arctibax,Baxcalibur"
0997,Arctibax,"Dragon,Ice",0.8 m (2′07″),30.0 kg (66.1 lbs),"/ability/thermal-exchange,/ability/ice-body","thermal-exchange,ice-body","Frigibax,Arctibax,Baxcalibur"
1010,Iron Leaves,"Grass,Psychic",1.5 m (4′11″),125.0 kg (275.6 lbs),/ability/quark-drive,quark-drive,
1009,Walking Wake,"Water,Dragon",3.5 m (11′06″),280.0 kg (617.3 lbs),/ability/protosynthesis,protosynthesis,
1008,Miraidon,"Electric,Dragon,Poco Path,The Great Crater of Paldea",3.5 m (11′06″),240.0 kg (529.1 lbs),/ability/hadron-engine,hadron-engine,
1007,Koraidon,"Fighting,Dragon",2.5 m (8′02″),303.0 kg (668.0 lbs),/ability/orichalcum-pulse,orichalcum-pulse,
1006,Iron Valiant,"Fairy,Fighting,The Great Crater of Paldea",1.4 m (4′07″),35.0 kg (77.2 lbs),/ability/quark-drive,quark-drive,
1005,Roaring Moon,"Dragon,Dark",2.0 m (6′07″),380.0 kg (837.8 lbs),/ability/protosynthesis,protosynthesis,
1004,Chi-Yu,"Dark,Fire",0.4 m (1′04″),4.9 kg (10.8 lbs),/ability/beads-of-ruin,beads-of-ruin,
1003,Ting-Lu,"Dark,Ground",2.7 m (8′10″),699.7 kg (1542.6 lbs),/ability/vessel-of-ruin,vessel-of-ruin,
1002,Chien-Pao,"Dark,Ice",1.9 m (6′03″),152.2 kg (335.5 lbs),/ability/sword-of-ruin,sword-of-ruin,
1001,Wo-Chien,"Dark,Grass",1.5 m (4′11″),74.2 kg (163.6 lbs),/ability/tablets-of-ruin,tablets-of-ruin,
1000,Gholdengo,"Steel,Ghost",1.2 m (3′11″),30.0 kg (66.1 lbs),/ability/good-as-gold,good-as-gold,"Gimmighoul,Gholdengo"
0996,Frigibax,"Dragon,Ice",0.5 m (1′08″),17.0 kg (37.5 lbs),"/ability/thermal-exchange,/ability/ice-body","thermal-exchange,ice-body","Frigibax,Arctibax,Baxcalibur"
0995,Iron Thorns,"Rock,Electric,The Great Crater of Paldea",1.6 m (5′03″),303.0 kg (668.0 lbs),/ability/quark-drive,quark-drive,
0994,Iron Moth,"Fire,Poison,The Great Crater of Paldea",1.2 m (3′11″),36.0 kg (79.4 lbs),/ability/quark-drive,quark-drive,
0993,Iron Jugulis,"Dark,Flying,The Great Crater of Paldea",1.3 m (4′03″),111.0 kg (244.7 lbs),/ability/quark-drive,quark-drive,
0992,Iron Hands,"Fighting,Electric,The Great Crater of Paldea",1.8 m (5′11″),380.7 kg (839.3 lbs),/ability/quark-drive,quark-drive,
0991,Iron Bundle,"Ice,Water,The Great Crater of Paldea",0.6 m (2′00″),11.0 kg (24.3 lbs),/ability/quark-drive,quark-drive,
0990,Iron Treads,"Ground,Steel,The Great Crater of Paldea",0.9 m (2′11″),240.0 kg (529.1 lbs),/ability/quark-drive,quark-drive,
0989,Sandy Shocks,"Electric,Ground",2.3 m (7′07″),60.0 kg (132.3 lbs),/ability/protosynthesis,protosynthesis,
0988,Slither Wing,"Bug,Fighting",3.2 m (10′06″),92.0 kg (202.8 lbs),/ability/protosynthesis,protosynthesis,
0987,Flutter Mane,"Ghost,Fairy",1.4 m (4′07″),4.0 kg (8.8 lbs),/ability/protosynthesis,protosynthesis,
0986,Brute Bonnet,"Grass,Dark",1.2 m (3′11″),21.0 kg (46.3 lbs),/ability/protosynthesis,protosynthesis,
0980,Clodsire,"Poison,Ground",1.8 m (5′11″),223.0 kg (491.6 lbs),"/ability/poison-point,/ability/water-absorb,/ability/unaware","poison-point,water-absorb,unaware","Wooper,Quagsire,Wooper,Clodsire"
0979,Annihilape,"Fighting,Ghost",1.2 m (3′11″),56.0 kg (123.5 lbs),"/ability/vital-spirit,/ability/inner-focus,/ability/defiant","vital-spirit,inner-focus,defiant","Mankey,Primeape,Annihilape"
0975,Cetitan,Ice,4.5 m (14′09″),700.0 kg (1543.2 lbs),"/ability/thick-fat,/ability/slush-rush,/ability/sheer-force","thick-fat,slush-rush,sheer-force","Cetoddle,Cetitan"
0974,Cetoddle,Ice,1.2 m (3′11″),45.0 kg (99.2 lbs),"/ability/thick-fat,/ability/snow-cloak,/ability/sheer-force","thick-fat,snow-cloak,sheer-force","Cetoddle,Cetitan"
0973,Flamigo,"Flying,Fighting",1.6 m (5′03″),37.0 kg (81.6 lbs),"/ability/scrappy,/ability/tangled-feet,/ability/costar","scrappy,tangled-feet,costar",
0972,Houndstone,Ghost,2.0 m (6′07″),15.0 kg (33.1 lbs),"/ability/sand-rush,/ability/fluffy","sand-rush,fluffy","Greavard,Houndstone"
0971,Greavard,Ghost,0.6 m (2′00″),35.0 kg (77.2 lbs),"/ability/pickup,/ability/fluffy","pickup,fluffy","Greavard,Houndstone"
0970,Glimmora,"Rock,Poison",1.5 m (4′11″),45.0 kg (99.2 lbs),"/ability/toxic-debris,/ability/corrosion","toxic-debris,corrosion","Glimmet,Glimmora"
0964,Palafin,"Water,Water",1.3 m (4′03″),60.2 kg (132.7 lbs),"/ability/zero-to-hero,/ability/zero-to-hero","zero-to-hero,zero-to-hero","Finizen,Palafin"
0963,Finizen,Water,1.3 m (4′03″),60.2 kg (132.7 lbs),/ability/water-veil,water-veil,"Finizen,Palafin"
0962,Bombirdier,"Flying,Dark",1.5 m (4′11″),42.9 kg (94.6 lbs),"/ability/big-pecks,/ability/keen-eye,/ability/rocky-payload","big-pecks,keen-eye,rocky-payload",
0961,Wugtrio,Water,1.2 m (3′11″),5.4 kg (11.9 lbs),"/ability/gooey,/ability/rattled,/ability/sand-veil","gooey,rattled,sand-veil","Wiglett,Wugtrio"
0960,Wiglett,Water,1.2 m (3′11″),1.8 kg (4.0 lbs),"/ability/gooey,/ability/rattled,/ability/sand-veil","gooey,rattled,sand-veil","Wiglett,Wugtrio"
0959,Tinkaton,"Fairy,Steel",0.7 m (2′04″),112.8 kg (248.7 lbs),"/ability/mold-breaker,/ability/own-tempo,/ability/pickpocket","mold-breaker,own-tempo,pickpocket","Tinkatink,Tinkatuff,Tinkaton"
0958,Tinkatuff,"Fairy,Steel",0.7 m (2′04″),59.1 kg (130.3 lbs),"/ability/mold-breaker,/ability/own-tempo,/ability/pickpocket","mold-breaker,own-tempo,pickpocket","Tinkatink,Tinkatuff,Tinkaton"
0957,Tinkatink,"Fairy,Steel",0.4 m (1′04″),8.9 kg (19.6 lbs),"/ability/mold-breaker,/ability/own-tempo,/ability/pickpocket","mold-breaker,own-tempo,pickpocket","Tinkatink,Tinkatuff,Tinkaton"
0956,Espathra,Psychic,1.9 m (6′03″),90.0 kg (198.4 lbs),"/ability/opportunist,/ability/frisk,/ability/speed-boost","opportunist,frisk,speed-boost","Flittle,Espathra"
0953,Rellor,Bug,0.2 m (0′08″),1.0 kg (2.2 lbs),"/ability/compound-eyes,/ability/shed-skin","compound-eyes,shed-skin","Rellor,Rabsca"
0952,Scovillain,"Grass,Fire",0.9 m (2′11″),15.0 kg (33.1 lbs),"/ability/chlorophyll,/ability/insomnia,/ability/moody","chlorophyll,insomnia,moody","Capsakid,Scovillain"
0951,Capsakid,Grass,0.3 m (1′00″),3.0 kg (6.6 lbs),"/ability/chlorophyll,/ability/insomnia,/ability/klutz","chlorophyll,insomnia,klutz","Capsakid,Scovillain"
0950,Klawf,Rock,1.3 m (4′03″),79.0 kg (174.2 lbs),"/ability/anger-shell,/ability/shell-armor,/ability/regenerator","anger-shell,shell-armor,regenerator",
0949,Toedscruel,"Ground,Grass",1.9 m (6′03″),58.0 kg (127.9 lbs),/ability/mycelium-might,mycelium-might,"Toedscool,Toedscruel"
0948,Toedscool,"Ground,Grass",0.9 m (2′11″),33.0 kg (72.8 lbs),/ability/mycelium-might,mycelium-might,"Toedscool,Toedscruel"
0947,Brambleghast,"Grass,Ghost",1.2 m (3′11″),6.0 kg (13.2 lbs),"/ability/wind-rider,/ability/infiltrator","wind-rider,infiltrator","Bramblin,Brambleghast"
0946,Bramblin,"Grass,Ghost",0.6 m (2′00″),0.6 kg (1.3 lbs),"/ability/wind-rider,/ability/infiltrator","wind-rider,infiltrator","Bramblin,Brambleghast"
0945,Grafaiai,"Poison,Normal",0.7 m (2′04″),27.2 kg (60.0 lbs),"/ability/unburden,/ability/poison-touch,/ability/prankster","unburden,poison-touch,prankster","Shroodle,Grafaiai"
0944,Shroodle,"Poison,Normal",0.2 m (0′08″),0.7 kg (1.5 lbs),"/ability/unburden,/ability/pickpocket,/ability/prankster","unburden,pickpocket,prankster","Shroodle,Grafaiai"
0943,Mabosstiff,Dark,1.1 m (3′07″),61.0 kg (134.5 lbs),"/ability/intimidate,/ability/guard-dog,/ability/stakeout","intimidate,guard-dog,stakeout","Maschiff,Mabosstiff"
0942,Maschiff,Dark,0.5 m (1′08″),16.0 kg (35.3 lbs),"/ability/intimidate,/ability/run-away,/ability/stakeout","intimidate,run-away,stakeout","Maschiff,Mabosstiff"
0941,Kilowattrel,"Electric,Flying",1.4 m (4′07″),38.6 kg (85.1 lbs),"/ability/wind-power,/ability/volt-absorb,/ability/competitive","wind-power,volt-absorb,competitive","Wattrel,Kilowattrel"
0939,Bellibolt,Electric,1.2 m (3′11″),113.0 kg (249.1 lbs),"/ability/electromorphosis,/ability/static,/ability/damp","electromorphosis,static,damp","Tadbulb,Bellibolt"
0938,Tadbulb,Electric,0.3 m (1′00″),0.4 kg (0.9 lbs),"/ability/own-tempo,/ability/static,/ability/damp","own-tempo,static,damp","Tadbulb,Bellibolt"
0931,Squawkabilly,"Normal,Flying,Normal,Flying,Normal,Flying,Normal,Flying",0.6 m (2′00″),2.4 kg (5.3 lbs),"/ability/intimidate,/ability/hustle,/ability/guts,/ability/intimidate,/ability/hustle,/ability/guts,/ability/intimidate,/ability/hustle,/ability/sheer-force,/ability/intimidate,/ability/hustle,/ability/sheer-force","intimidate,hustle,guts,intimidate,hustle,guts,intimidate,hustle,sheer-force,intimidate,hustle,sheer-force",
0940,Wattrel,"Electric,Flying",0.4 m (1′04″),3.6 kg (7.9 lbs),"/ability/wind-power,/ability/volt-absorb,/ability/competitive","wind-power,volt-absorb,competitive","Wattrel,Kilowattrel"
0930,Arboliva,"Grass,Normal",1.4 m (4′07″),48.2 kg (106.3 lbs),"/ability/seed-sower,/ability/harvest","seed-sower,harvest","Smoliv,Dolliv,Arboliva"
0929,Dolliv,"Grass,Normal",0.6 m (2′00″),11.9 kg (26.2 lbs),"/ability/early-bird,/ability/harvest","early-bird,harvest","Smoliv,Dolliv,Arboliva"
0928,Smoliv,"Grass,Normal",0.3 m (1′00″),6.5 kg (14.3 lbs),"/ability/early-bird,/ability/harvest","early-bird,harvest","Smoliv,Dolliv,Arboliva"
0927,Dachsbun,Fairy,0.5 m (1′08″),14.9 kg (32.8 lbs),"/ability/well-baked-body,/ability/aroma-veil","well-baked-body,aroma-veil","Fidough,Dachsbun"
0926,Fidough,Fairy,0.3 m (1′00″),10.9 kg (24.0 lbs),"/ability/own-tempo,/ability/klutz","own-tempo,klutz","Fidough,Dachsbun"
0923,Pawmot,"Electric,Fighting",0.9 m (2′11″),41.0 kg (90.4 lbs),"/ability/volt-absorb,/ability/natural-cure,/ability/iron-fist","volt-absorb,natural-cure,iron-fist","Pawmi,Pawmo,Pawmot"
0922,Pawmo,"Electric,Fighting",0.4 m (1′04″),6.5 kg (14.3 lbs),"/ability/volt-absorb,/ability/natural-cure,/ability/iron-fist","volt-absorb,natural-cure,iron-fist","Pawmi,Pawmo,Pawmot"
0921,Pawmi,Electric,0.3 m (1′00″),2.5 kg (5.5 lbs),"/ability/static,/ability/natural-cure,/ability/iron-fist","static,natural-cure,iron-fist","Pawmi,Pawmo,Pawmot"
0920,Lokix,"Bug,Dark",1.0 m (3′03″),17.5 kg (38.6 lbs),"/ability/swarm,/ability/tinted-lens","swarm,tinted-lens","Nymble,Lokix"
0919,Nymble,Bug,0.2 m (0′08″),1.0 kg (2.2 lbs),"/ability/swarm,/ability/tinted-lens","swarm,tinted-lens","Nymble,Lokix"
0918,Spidops,Bug,1.0 m (3′03″),16.5 kg (36.4 lbs),"/ability/insomnia,/ability/stakeout","insomnia,stakeout","Tarountula,Spidops"
0917,Tarountula,Bug,0.3 m (1′00″),4.0 kg (8.8 lbs),"/ability/insomnia,/ability/stakeout","insomnia,stakeout","Tarountula,Spidops"
0916,Oinkologne,"Normal,Normal",1.0 m (3′03″),120.0 kg (264.6 lbs),"/ability/lingering-aroma,/ability/gluttony,/ability/thick-fat,/ability/aroma-veil,/ability/gluttony,/ability/thick-fat","lingering-aroma,gluttony,thick-fat,aroma-veil,gluttony,thick-fat",Lechonk
0915,Lechonk,Normal,0.5 m (1′08″),10.2 kg (22.5 lbs),"/ability/aroma-veil,/ability/gluttony,/ability/thick-fat","aroma-veil,gluttony,thick-fat",Lechonk
0908,Meowscarada,"Grass,Dark",1.5 m (4′11″),31.2 kg (68.8 lbs),"/ability/overgrow,/ability/protean","overgrow,protean","Sprigatito,Floragato,Meowscarada"
0907,Floragato,Grass,0.9 m (2′11″),12.2 kg (26.9 lbs),"/ability/overgrow,/ability/protean","overgrow,protean","Sprigatito,Floragato,Meowscarada"
0906,Sprigatito,Grass,0.4 m (1′04″),4.1 kg (9.0 lbs),"/ability/overgrow,/ability/protean","overgrow,protean","Sprigatito,Floragato,Meowscarada"
0905,Enamorus,"Fairy,Flying,Fairy,Flying,Scarlet Bog",1.6 m (5′03″),48.0 kg (105.8 lbs),"/ability/cute-charm,/ability/contrary,/ability/overcoat","cute-charm,contrary,overcoat",
0904,Overqwil,"Dark,Poison",2.5 m (8′02″),60.5 kg (133.4 lbs),"/ability/poison-point,/ability/swift-swim,/ability/intimidate","poison-point,swift-swim,intimidate","Qwilfish,Overqwil"
0901,Ursaluna,"Ground,Normal",2.4 m (7′10″),290.0 kg (639.3 lbs),"/ability/guts,/ability/bulletproof,/ability/unnerve","guts,bulletproof,unnerve","Teddiursa,Ursaring,Ursaluna"
0900,Kleavor,"Bug,Rock",1.8 m (5′11″),89.0 kg (196.2 lbs),"/ability/swarm,/ability/sheer-force,/ability/sharpness","swarm,sheer-force,sharpness",Scyther
0899,Wyrdeer,"Normal,Psychic",1.8 m (5′11″),95.1 kg (209.7 lbs),"/ability/intimidate,/ability/frisk,/ability/sap-sipper","intimidate,frisk,sap-sipper","Stantler,Wyrdeer"
0898,Calyrex,"Psychic,Grass,Psychic,Ice,Psychic,Ghost",1.1 m (3′07″),7.7 kg (17.0 lbs),"/ability/unnerve,/ability/as-one,/ability/as-one","unnerve,as-one,as-one",
0897,Spectrier,Ghost,2.0 m (6′07″),44.5 kg (98.1 lbs),/ability/grim-neigh,grim-neigh,
0896,Glastrier,Ice,2.2 m (7′03″),800.0 kg (1763.7 lbs),/ability/chilling-neigh,chilling-neigh,
0895,Regidrago,Dragon,2.1 m (6′11″),200.0 kg (440.9 lbs),/ability/dragons-maw,dragons-maw,
0894,Regieleki,Electric,1.2 m (3′11″),145.0 kg (319.7 lbs),/ability/transistor,transistor,
0893,Zarude,"Dark,Grass",1.8 m (5′11″),70.0 kg (154.3 lbs),/ability/leaf-guard,leaf-guard,
0892,Urshifu,"Fighting,Dark,Fighting,Water",1.9 m (6′03″),105.0 kg (231.5 lbs),"/ability/unseen-fist,/ability/unseen-fist","unseen-fist,unseen-fist",Kubfu
0891,Kubfu,Fighting,0.6 m (2′00″),12.0 kg (26.5 lbs),/ability/inner-focus,inner-focus,Kubfu
0890,Eternatus,"Poison,Dragon,Poison,Dragon",20.0 m (65′07″),950.0 kg (2094.4 lbs),/ability/pressure,pressure,
0883,Arctovish,"Water,Ice",2.0 m (6′07″),175.0 kg (385.8 lbs),"/ability/water-absorb,/ability/ice-body,/ability/slush-rush","water-absorb,ice-body,slush-rush",
0882,Dracovish,"Water,Dragon",2.3 m (7′07″),215.0 kg (474.0 lbs),"/ability/water-absorb,/ability/strong-jaw,/ability/sand-rush","water-absorb,strong-jaw,sand-rush",
0881,Arctozolt,"Electric,Ice",2.3 m (7′07″),150.0 kg (330.7 lbs),"/ability/volt-absorb,/ability/static,/ability/slush-rush","volt-absorb,static,slush-rush",
0880,Dracozolt,"Electric,Dragon",1.8 m (5′11″),190.0 kg (418.9 lbs),"/ability/volt-absorb,/ability/hustle,/ability/sand-rush","volt-absorb,hustle,sand-rush",
0879,Copperajah,Steel,3.0 m (9′10″),650.0 kg (1433.0 lbs),"/ability/sheer-force,/ability/heavy-metal","sheer-force,heavy-metal","Cufant,Copperajah"
0878,Cufant,Steel,1.2 m (3′11″),100.0 kg (220.5 lbs),"/ability/sheer-force,/ability/heavy-metal","sheer-force,heavy-metal","Cufant,Copperajah"
0877,Morpeko,"Electric,Dark,Electric,Dark",0.3 m (1′00″),3.0 kg (6.6 lbs),"/ability/hunger-switch,/ability/hunger-switch","hunger-switch,hunger-switch",
0876,Indeedee,"Psychic,Normal,Psychic,Normal",0.9 m (2′11″),28.0 kg (61.7 lbs),"/ability/inner-focus,/ability/synchronize,/ability/psychic-surge,/ability/own-tempo,/ability/synchronize,/ability/psychic-surge","inner-focus,synchronize,psychic-surge,own-tempo,synchronize,psychic-surge",
0873,Frosmoth,"Ice,Bug",1.3 m (4′03″),42.0 kg (92.6 lbs),"/ability/shield-dust,/ability/ice-scales","shield-dust,ice-scales","Snom,Frosmoth"
0872,Snom,"Ice,Bug",0.3 m (1′00″),3.8 kg (8.4 lbs),"/ability/shield-dust,/ability/ice-scales","shield-dust,ice-scales","Snom,Frosmoth"
0871,Pincurchin,Electric,0.3 m (1′00″),1.0 kg (2.2 lbs),"/ability/lightning-rod,/ability/electric-surge","lightning-rod,electric-surge",
0870,Falinks,Fighting,3.0 m (9′10″),62.0 kg (136.7 lbs),"/ability/battle-armor,/ability/defiant","battle-armor,defiant",
0869,Alcremie,Fairy,0.3 m (1′00″),0.5 kg (1.1 lbs),"/ability/sweet-veil,/ability/aroma-veil","sweet-veil,aroma-veil","Milcery,Alcremie"
0868,Milcery,Fairy,0.2 m (0′08″),0.3 kg (0.7 lbs),"/ability/sweet-veil,/ability/aroma-veil","sweet-veil,aroma-veil","Milcery,Alcremie"
0867,Runerigus,"Ground,Ghost",1.6 m (5′03″),66.6 kg (146.8 lbs),/ability/wandering-spirit,wandering-spirit,"Yamask,Cofagrigus,Yamask,Runerigus"
0858,Hatterene,"Psychic,Fairy",2.1 m (6′11″),5.1 kg (11.2 lbs),"/ability/healer,/ability/anticipation,/ability/magic-bounce","healer,anticipation,magic-bounce","Hatenna,Hattrem,Hatterene"
0857,Hattrem,Psychic,0.6 m (2′00″),4.8 kg (10.6 lbs),"/ability/healer,/ability/anticipation,/ability/magic-bounce","healer,anticipation,magic-bounce","Hatenna,Hattrem,Hatterene"
0856,Hatenna,Psychic,0.4 m (1′04″),3.4 kg (7.5 lbs),"/ability/healer,/ability/anticipation,/ability/magic-bounce","healer,anticipation,magic-bounce","Hatenna,Hattrem,Hatterene"
0855,Polteageist,Ghost,0.2 m (0′08″),0.4 kg (0.9 lbs),"/ability/weak-armor,/ability/cursed-body","weak-armor,cursed-body","Sinistea,Polteageist"
0854,Sinistea,Ghost,0.1 m (0′04″),0.2 kg (0.4 lbs),"/ability/weak-armor,/ability/cursed-body","weak-armor,cursed-body","Sinistea,Polteageist"
